name,p_nom_max,weight,p_nom,efficiency,p_nom_opt,marginal_cost,e_nom_max,p_max_pu,up_time_before,carrier,bus,control
33162 solar_rooftop,inf,15.48682848723225,15.48682848723225,1.0,15.48682848723225,0.020857068713512575,inf,1.0,0,solar_rooftop,33162,PV
33162 wind_onshore,inf,51.67356869648854,51.67356869648854,1.0,51.67356869648854,1.304993550336758,inf,1.0,0,wind_onshore,33162,PV
33210 central_gas_CHP,inf,1.624580958303485,1.624580958303485,0.43,1.624580958303485,4.15,0.0,1.0,1,central_gas_CHP,33210,PQ
33210 industrial_biomass_CHP,inf,15.30901239369855,15.30901239369855,1.0,15.30901239369855,42.10639138689477,inf,1.0,0,industrial_biomass_CHP,33210,PV
33210 industrial_gas_CHP,inf,0.25,0.25,0.43,0.25,4.15,0.0,1.0,1,industrial_gas_CHP,33210,PQ
33210 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007132961027,0.0,1.0,1,load shedding,33210,PQ
33210 solar,inf,11.377766262826999,11.377766262826999,1.0,11.377766262826999,0.02911523277186525,inf,1.0,0,solar,33210,PV
33210 solar_rooftop,inf,59.26305350155823,59.26305350155823,1.0,59.26305350155823,0.017068620918924218,inf,1.0,0,solar_rooftop,33210,PV
33210 wind_onshore,inf,238.4954931453652,238.4954931453652,1.0,238.4954931453652,1.3076446141152436,inf,1.0,0,wind_onshore,33210,PV
33241 central_biomass_CHP,inf,0.14598413164654347,0.14598413164654347,1.0,0.14598413164654347,42.10516280745726,inf,1.0,0,central_biomass_CHP,33241,PV
33241 central_gas_CHP,inf,193.6,193.6,0.43,193.6,4.075,0.0,1.0,1,central_gas_CHP,33241,PQ
33241 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.003947156038,0.0,1.0,1,load shedding,33241,PQ
33241 others,inf,68.78726043292122,68.78726043292122,1.0,68.78726043292122,0.004637164277868224,inf,1.0,0,others,33241,PV
33241 solar_rooftop,inf,20.017688122816285,20.017688122816285,1.0,20.017688122816285,0.01143729080545753,inf,1.0,0,solar_rooftop,33241,PV
33257 biomass,inf,0.1610119099042759,0.1610119099042759,1.0,0.1610119099042759,42.10088841807062,inf,1.0,0,biomass,33257,PV
33257 central_biomass_CHP,inf,3.050638986319681,3.050638986319681,1.0,3.050638986319681,42.10433601872451,inf,1.0,0,central_biomass_CHP,33257,PV
33257 central_gas_CHP,inf,23.386,23.386,0.43,23.386,4.075,0.0,1.0,1,central_gas_CHP,33257,PQ
33257 industrial_biomass_CHP,inf,7.839133186872844,7.839133186872844,1.0,7.839133186872844,42.10761170757623,inf,1.0,0,industrial_biomass_CHP,33257,PV
33257 industrial_gas_CHP,inf,1.124445694468026,1.124445694468026,0.43,1.124445694468026,4.15,0.0,1.0,1,industrial_gas_CHP,33257,PQ
33257 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00830172645,0.0,1.0,1,load shedding,33257,PQ
33257 solar,inf,5.132751508994223,5.132751508994223,1.0,5.132751508994223,0.013637400070841327,inf,1.0,0,solar,33257,PV
33257 solar_rooftop,inf,39.19840660278525,39.19840660278525,1.0,39.19840660278525,0.012076341373697192,inf,1.0,0,solar_rooftop,33257,PV
33257 wind_onshore,inf,38.88674549354663,38.88674549354663,1.0,38.88674549354663,1.3067176481332559,inf,1.0,0,wind_onshore,33257,PV
33258 industrial_biomass_CHP,inf,3.2202381980855184,3.2202381980855184,1.0,3.2202381980855184,42.106619671601486,inf,1.0,0,industrial_biomass_CHP,33258,PV
33258 industrial_gas_CHP,inf,0.15,0.15,0.43,0.15,4.15,0.0,1.0,1,industrial_gas_CHP,33258,PQ
33258 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004979565181,0.0,1.0,1,load shedding,33258,PQ
33258 solar_rooftop,inf,5.292918989490841,5.292918989490841,1.0,5.292918989490841,0.0184383827330957,inf,1.0,0,solar_rooftop,33258,PV
33258 wind_onshore,inf,28.259965617086486,28.259965617086486,1.0,28.259965617086486,1.3093750843367964,inf,1.0,0,wind_onshore,33258,PV
33260 central_gas_CHP,inf,1.37,1.37,0.43,1.37,4.15,0.0,1.0,1,central_gas_CHP,33260,PQ
33260 industrial_gas_CHP,inf,0.916574573730756,0.916574573730756,0.43,0.916574573730756,4.15,0.0,1.0,1,industrial_gas_CHP,33260,PQ
33260 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00546457332,0.0,1.0,1,load shedding,33260,PQ
33260 solar,inf,2.2809589846171696,2.2809589846171696,1.0,2.2809589846171696,0.01449179079250849,inf,1.0,0,solar,33260,PV
33260 solar_rooftop,inf,23.43490932155188,23.43490932155188,1.0,23.43490932155188,0.022172675866742465,inf,1.0,0,solar_rooftop,33260,PV
33283 industrial_biomass_CHP,inf,1.2333512298667535,1.2333512298667535,1.0,1.2333512298667535,42.10910079855526,inf,1.0,0,industrial_biomass_CHP,33283,PV
33283 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.00455722766,0.0,1.0,1,load shedding,33283,PQ
33283 solar,inf,5.178224916532526,5.178224916532526,1.0,5.178224916532526,0.0217860448987025,inf,1.0,0,solar,33283,PV
33283 solar_rooftop,inf,9.736197345179145,9.736197345179145,1.0,9.736197345179145,0.01883805209328,inf,1.0,0,solar_rooftop,33283,PV
33283 wind_onshore,inf,6.001235504264757,6.001235504264757,1.0,6.001235504264757,1.311308057457492,inf,1.0,0,wind_onshore,33283,PV
33290 central_biomass_CHP,inf,7.858454616061358,7.858454616061358,1.0,7.858454616061358,42.10699752354177,inf,1.0,0,central_biomass_CHP,33290,PV
33290 industrial_biomass_CHP,inf,0.9177678864543726,0.9177678864543726,1.0,0.9177678864543726,42.10518482464061,inf,1.0,0,industrial_biomass_CHP,33290,PV
33290 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006239270264,0.0,1.0,1,load shedding,33290,PQ
33290 solar,inf,18.090000003570317,18.090000003570317,1.0,18.090000003570317,0.010423454199223013,inf,1.0,0,solar,33290,PV
33290 solar_rooftop,inf,5.143898921338285,5.143898921338285,1.0,5.143898921338285,0.020055224905515874,inf,1.0,0,solar_rooftop,33290,PV
33290 wind_onshore,inf,228.19071872861602,228.19071872861602,1.0,228.19071872861602,1.3051913657573946,inf,1.0,0,wind_onshore,33290,PV
33458 central_gas_CHP,inf,0.15,0.15,0.43,0.15,4.15,0.0,1.0,1,central_gas_CHP,33458,PQ
33458 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.007506988173,0.0,1.0,1,load shedding,33458,PQ
33458 solar,inf,18.842000004065223,18.842000004065223,1.0,18.842000004065223,0.025381286005716777,inf,1.0,0,solar,33458,PV
33458 solar_rooftop,inf,5.8647610662764285,5.8647610662764285,1.0,5.8647610662764285,0.03472655693063473,inf,1.0,0,solar_rooftop,33458,PV
33458 wind_onshore,inf,98.04908483202973,98.04908483202973,1.0,98.04908483202973,1.3015021420989477,inf,1.0,0,wind_onshore,33458,PV
33543 industrial_gas_CHP,inf,6.1530000000000005,6.1530000000000005,0.43,6.1530000000000005,4.15,0.0,1.0,1,industrial_gas_CHP,33543,PQ
33543 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010763790515,0.0,1.0,1,load shedding,33543,PQ
33543 solar,inf,3.2664822799525837,3.2664822799525837,1.0,3.2664822799525837,0.012341839870847509,inf,1.0,0,solar,33543,PV
33543 solar_rooftop,inf,37.03119240918502,37.03119240918502,1.0,37.03119240918502,0.012606278774851518,inf,1.0,0,solar_rooftop,33543,PV
33620 central_biomass_CHP,inf,1.9697123644956416,1.9697123644956416,1.0,1.9697123644956416,42.10292224216527,inf,1.0,0,central_biomass_CHP,33620,PV
33620 central_gas_CHP,inf,0.24,0.24,0.43,0.24,4.15,0.0,1.0,1,central_gas_CHP,33620,PQ
33620 industrial_biomass_CHP,inf,1.2666270245803037,1.2666270245803037,1.0,1.2666270245803037,42.108552665988526,inf,1.0,0,industrial_biomass_CHP,33620,PV
33620 industrial_gas_CHP,inf,0.4173,0.4173,0.43,0.4173,4.15,0.0,1.0,1,industrial_gas_CHP,33620,PQ
33620 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.008608186852,0.0,1.0,1,load shedding,33620,PQ
33620 solar_rooftop,inf,21.75848116919617,21.75848116919617,1.0,21.75848116919617,0.025963616808837492,inf,1.0,0,solar_rooftop,33620,PV
33620 wind_onshore,inf,24.0553671579233,24.0553671579233,1.0,24.0553671579233,1.3156180582148467,inf,1.0,0,wind_onshore,33620,PV
33621 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.011559703436,0.0,1.0,1,load shedding,33621,PQ
33671 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.001797646257,0.0,1.0,1,load shedding,33671,PQ
33671 wind_offshore,inf,3015.0,3015.0,1.0,3015.0,2.5635347613618826,inf,1.0,0,wind_offshore,33671,PV
33788 central_gas_CHP,inf,1.944,1.944,0.43,1.944,4.15,0.0,1.0,1,central_gas_CHP,33788,PQ
33788 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.010714423614,0.0,1.0,1,load shedding,33788,PQ
33788 solar,inf,1.2976368538042853,1.2976368538042853,1.0,1.2976368538042853,0.017589974822032846,inf,1.0,0,solar,33788,PV
33788 solar_rooftop,inf,12.741865578560589,12.741865578560589,1.0,12.741865578560589,0.020225702899990143,inf,1.0,0,solar_rooftop,33788,PV
33935 industrial_gas_CHP,inf,0.5521869898238024,0.5521869898238024,0.43,0.5521869898238024,4.15,0.0,1.0,1,industrial_gas_CHP,33935,PQ
33935 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005687155286,0.0,1.0,1,load shedding,33935,PQ
33935 solar,inf,0.966,0.966,1.0,0.966,0.03053532533210388,inf,1.0,0,solar,33935,PV
33935 solar_rooftop,inf,32.28548771996671,32.28548771996671,1.0,32.28548771996671,0.021501404442826243,inf,1.0,0,solar_rooftop,33935,PV
33945 industrial_biomass_CHP,inf,3.1880358161046622,3.1880358161046622,1.0,3.1880358161046622,42.11471562240621,inf,1.0,0,industrial_biomass_CHP,33945,PV
33945 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004443426198,0.0,1.0,1,load shedding,33945,PQ
33945 solar,inf,2.304908658070581,2.304908658070581,1.0,2.304908658070581,0.01979557629503303,inf,1.0,0,solar,33945,PV
33945 solar_rooftop,inf,2.080280847964616,2.080280847964616,1.0,2.080280847964616,0.02579560553756023,inf,1.0,0,solar_rooftop,33945,PV
33945 wind_onshore,inf,105.91129517817895,105.91129517817895,1.0,105.91129517817895,1.3103253392487442,inf,1.0,0,wind_onshore,33945,PV
34155 biomass,inf,2.089934590557501,2.089934590557501,1.0,2.089934590557501,42.11686334043492,inf,1.0,0,biomass,34155,PV
34155 industrial_biomass_CHP,inf,1.3267381376112333,1.3267381376112333,1.0,1.3267381376112333,42.1220937460321,inf,1.0,0,industrial_biomass_CHP,34155,PV
34155 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.005196103159,0.0,1.0,1,load shedding,34155,PQ
34155 solar,inf,8.2501676846053,8.2501676846053,1.0,8.2501676846053,0.03222172999140715,inf,1.0,0,solar,34155,PV
34155 solar_rooftop,inf,4.174029950374101,4.174029950374101,1.0,4.174029950374101,0.01914906112908276,inf,1.0,0,solar_rooftop,34155,PV
34155 wind_onshore,inf,293.61425715447746,293.61425715447746,1.0,293.61425715447746,1.3087174595546933,inf,1.0,0,wind_onshore,34155,PV
34156 industrial_biomass_CHP,inf,2.05236514491317,2.05236514491317,1.0,2.05236514491317,42.10770347578409,inf,1.0,0,industrial_biomass_CHP,34156,PV
34156 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006781895116,0.0,1.0,1,load shedding,34156,PQ
34156 solar,inf,18.25841492438723,18.25841492438723,1.0,18.25841492438723,0.01010446168988483,inf,1.0,0,solar,34156,PV
34156 solar_rooftop,inf,7.884017443310109,7.884017443310109,1.0,7.884017443310109,0.02906905274383003,inf,1.0,0,solar_rooftop,34156,PV
34156 wind_onshore,inf,49.37093369049683,49.37093369049683,1.0,49.37093369049683,1.3098224392848004,inf,1.0,0,wind_onshore,34156,PV
34192 industrial_biomass_CHP,inf,13.284555979835456,13.284555979835456,1.0,13.284555979835456,42.11219097438153,inf,1.0,0,industrial_biomass_CHP,34192,PV
34192 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.004307954137,0.0,1.0,1,load shedding,34192,PQ
34192 solar,inf,8.06376765758104,8.06376765758104,1.0,8.06376765758104,0.02263521834244321,inf,1.0,0,solar,34192,PV
34192 solar_rooftop,inf,4.9637431879143685,4.9637431879143685,1.0,4.9637431879143685,0.025561018939907417,inf,1.0,0,solar_rooftop,34192,PV
34192 wind_onshore,inf,237.81683729036553,237.81683729036553,1.0,237.81683729036553,1.3115154876587807,inf,1.0,0,wind_onshore,34192,PV
34251 biomass,inf,0.07350801245464877,0.07350801245464877,1.0,0.07350801245464877,42.109185021807065,inf,1.0,0,biomass,34251,PV
34251 industrial_gas_CHP,inf,1.9260000000000002,1.9260000000000002,0.43,1.9260000000000002,4.15,0.0,1.0,1,industrial_gas_CHP,34251,PQ
34251 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.006163101938,0.0,1.0,1,load shedding,34251,PQ
34251 solar,inf,0.5679294389891446,0.5679294389891446,1.0,0.5679294389891446,0.011727416790940276,inf,1.0,0,solar,34251,PV
34251 solar_rooftop,inf,13.391728580926822,13.391728580926822,1.0,13.391728580926822,0.026447712703263425,inf,1.0,0,solar_rooftop,34251,PV
34251 wind_onshore,inf,0.7367285799595873,0.7367285799595873,1.0,0.7367285799595873,1.3183843003030356,inf,1.0,0,wind_onshore,34251,PV
34424 biomass,inf,0.08050595495213796,0.08050595495213796,1.0,0.08050595495213796,42.10303318815751,inf,1.0,0,biomass,34424,PV
34424 industrial_biomass_CHP,inf,1.49204369844629,1.49204369844629,1.0,1.49204369844629,42.11679677686109,inf,1.0,0,industrial_biomass_CHP,34424,PV
34424 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002476234566,0.0,1.0,1,load shedding,34424,PQ
34424 solar,inf,8.093130142867551,8.093130142867551,1.0,8.093130142867551,0.018133827859365924,inf,1.0,0,solar,34424,PV
34424 solar_rooftop,inf,1.3482065473346894,1.3482065473346894,1.0,1.3482065473346894,0.013909080497910849,inf,1.0,0,solar_rooftop,34424,PV
34424 wind_onshore,inf,44.05344000989504,44.05344000989504,1.0,44.05344000989504,1.3140985877514417,inf,1.0,0,wind_onshore,34424,PV
34430 biomass,inf,0.24473810305449936,0.24473810305449936,1.0,0.24473810305449936,42.116840081243254,inf,1.0,0,biomass,34430,PV
34430 central_biomass_CHP,inf,0.9542639193660085,0.9542639193660085,1.0,0.9542639193660085,42.10275027238311,inf,1.0,0,central_biomass_CHP,34430,PV
34430 central_gas_CHP,inf,0.365,0.365,0.43,0.365,4.15,0.0,1.0,1,central_gas_CHP,34430,PQ
34430 industrial_biomass_CHP,inf,1.3417659158689657,1.3417659158689657,1.0,1.3417659158689657,42.10399107034009,inf,1.0,0,industrial_biomass_CHP,34430,PV
34430 industrial_gas_CHP,inf,0.645576060365547,0.645576060365547,0.43,0.645576060365547,4.15,0.0,1.0,1,industrial_gas_CHP,34430,PQ
34430 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.018885405048,0.0,1.0,1,load shedding,34430,PQ
34430 solar_rooftop,inf,50.6854498029865,50.6854498029865,1.0,50.6854498029865,0.016731324353156368,inf,1.0,0,solar_rooftop,34430,PV
34430 wind_onshore,inf,12.36402999821459,12.36402999821459,1.0,12.36402999821459,1.310210046091303,inf,1.0,0,wind_onshore,34430,PV
34449 central_biomass_CHP,inf,0.15242460804271452,0.15242460804271452,1.0,0.15242460804271452,42.10165148363299,inf,1.0,0,central_biomass_CHP,34449,PV
34449 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.013058792143,0.0,1.0,1,load shedding,34449,PQ
34449 solar,inf,1.8931693895293715,1.8931693895293715,1.0,1.8931693895293715,0.019846660037047822,inf,1.0,0,solar,34449,PV
34449 solar_rooftop,inf,7.557733140876653,7.557733140876653,1.0,7.557733140876653,0.018533384224928735,inf,1.0,0,solar_rooftop,34449,PV
34449 wind_onshore,inf,12.761423024240223,12.761423024240223,1.0,12.761423024240223,1.308878415301858,inf,1.0,0,wind_onshore,34449,PV
34503 central_biomass_CHP,inf,2.699633022728359,2.699633022728359,1.0,2.699633022728359,42.106204753040814,inf,1.0,0,central_biomass_CHP,34503,PV
34503 central_gas_CHP,inf,21.015,21.015,0.43,21.015,4.1000000000000005,0.0,1.0,1,central_gas_CHP,34503,PQ
34503 industrial_biomass_CHP,inf,2.804827470532486,2.804827470532486,1.0,2.804827470532486,42.111463431214354,inf,1.0,0,industrial_biomass_CHP,34503,PV
34503 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.0245074297,0.0,1.0,1,load shedding,34503,PQ
34503 solar,inf,25.630570625446108,25.630570625446108,1.0,25.630570625446108,0.01326883308882951,inf,1.0,0,solar,34503,PV
34503 solar_rooftop,inf,19.81277420855267,19.81277420855267,1.0,19.81277420855267,0.01980795955816907,inf,1.0,0,solar_rooftop,34503,PV
34503 wind_onshore,inf,47.35049484985334,47.35049484985334,1.0,47.35049484985334,1.3112747592710992,inf,1.0,0,wind_onshore,34503,PV
34631 central_biomass_CHP,inf,0.5646150973976608,0.5646150973976608,1.0,0.5646150973976608,42.106459923395576,inf,1.0,0,central_biomass_CHP,34631,PV
34631 central_gas_CHP,inf,0.4,0.4,0.43,0.4,4.15,0.0,1.0,1,central_gas_CHP,34631,PQ
34631 industrial_biomass_CHP,inf,2.1597064181826875,2.1597064181826875,1.0,2.1597064181826875,42.114710549514484,inf,1.0,0,industrial_biomass_CHP,34631,PV
34631 industrial_gas_CHP,inf,0.2867181466440971,0.2867181466440971,0.43,0.2867181466440971,4.15,0.0,1.0,1,industrial_gas_CHP,34631,PQ
34631 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.000773279105,0.0,1.0,1,load shedding,34631,PQ
34631 solar,inf,2.2502796508416556,2.2502796508416556,1.0,2.2502796508416556,0.02017274467584495,inf,1.0,0,solar,34631,PV
34631 solar_rooftop,inf,22.51961658363595,22.51961658363595,1.0,22.51961658363595,0.019436641569612043,inf,1.0,0,solar_rooftop,34631,PV
34631 wind_onshore,inf,2.91071079857702,2.91071079857702,1.0,2.91071079857702,1.3067332134959524,inf,1.0,0,wind_onshore,34631,PV
34636 biomass,inf,5.178143022521513,5.178143022521513,1.0,5.178143022521513,42.11438597841849,inf,1.0,0,biomass,34636,PV
34636 central_biomass_CHP,inf,3.3050378039684363,3.3050378039684363,1.0,3.3050378039684363,42.10569761218808,inf,1.0,0,central_biomass_CHP,34636,PV
34636 central_gas_CHP,inf,229.48102523382943,229.48102523382943,0.43,229.48102523382943,4.133333333333334,0.0,1.0,1,central_gas_CHP,34636,PQ
34636 industrial_biomass_CHP,inf,0.4078968384241656,0.4078968384241656,1.0,0.4078968384241656,42.106849523058116,inf,1.0,0,industrial_biomass_CHP,34636,PV
34636 industrial_gas_CHP,inf,2.4333330527512427,2.4333330527512427,0.43,2.4333330527512427,4.15,0.0,1.0,1,industrial_gas_CHP,34636,PQ
34636 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.002553078082,0.0,1.0,1,load shedding,34636,PQ
34636 solar,inf,0.6634653346597295,0.6634653346597295,1.0,0.6634653346597295,0.01466978207374103,inf,1.0,0,solar,34636,PV
34636 solar_rooftop,inf,129.50986080770187,129.50986080770187,1.0,129.50986080770187,0.018111070704842424,inf,1.0,0,solar_rooftop,34636,PV
34697 biomass,inf,0.2705000086391835,0.2705000086391835,1.0,0.2705000086391835,42.11666715456398,inf,1.0,0,biomass,34697,PV
34697 industrial_biomass_CHP,inf,10.981012255471615,10.981012255471615,1.0,10.981012255471615,42.106761795937786,inf,1.0,0,industrial_biomass_CHP,34697,PV
34697 load shedding,inf,126893.65630950501,126893.65630950501,1.0,126893.65630950501,10000.01704115459,0.0,1.0,1,load shedding,34697,PQ
34697 solar,inf,28.109682846094646,28.109682846094646,1.0,28.109682846094646,0.021389412658033242,inf,1.0,0,solar,34697,PV
34697 solar_rooftop,inf,4.706147722659962,4.706147722659962,1.0,4.706147722659962,0.010855246552497637,inf,1.0,0,solar_rooftop,34697,PV
34697 wind_onshore,inf,230.28087243151583,230.28087243151583,1.0,230.28087243151583,1.3034146788645988,inf,1.0,0,wind_onshore,34697,PV
34709 biomass,inf,0.5753492247246126,0.5753492247246126,1.0,0.5753492247246126,42.100942199564365,inf,1.0,0,biomass,34709,PV
34709 industrial_biomass_CHP,inf,12.989438265460715,12.989438265460715,1.0,12.989438265460715,42.113660861931386,inf,1.0,0,industrial_biomass_CHP,34709,PV
34709 industrial_gas_CHP,inf,0.227,0.227,0.43,0.227,4.15,0.0,1.0,1,industrial_gas_CHP,34709,PQ
